2024-09-23 18:01:57,569 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/recepcao/Downloads/apache-activemq-6.1.3/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-09-23 18:01:57,579 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[/home/recepcao/Downloads/apache-activemq-6.1.3/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-09-23 18:01:57,682 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-09-23 18:01:57,682 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-09-23 18:01:58,221 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-09-23 18:01:58,222 | INFO  | PListStore:[/home/recepcao/Downloads/apache-activemq-6.1.3/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-09-23 18:01:58,222 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-09-23 18:01:58,222 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-09-23 18:01:58,355 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-43619-1727125318229-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-09-23 18:01:58,369 | INFO  | Listening for connections at: tcp://recepcao-iMac:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-23 18:01:58,370 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-09-23 18:01:58,373 | INFO  | Listening for connections at: amqp://recepcao-iMac:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-23 18:01:58,373 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-09-23 18:01:58,375 | INFO  | Listening for connections at: stomp://recepcao-iMac:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-23 18:01:58,376 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-09-23 18:01:58,378 | INFO  | Listening for connections at: mqtt://recepcao-iMac:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-23 18:01:58,378 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-09-23 18:01:58,381 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-23 18:01:58,424 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-23 18:01:58,540 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1bdcc2{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
